vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,MacroIndustryData,中国货币供应量单位活期存款单位定期存款住户储蓄存款2025年至2026年月度,1,EDB取数,,,"| 指标代码 | 指标名称 | 频率 | 单位 | 值 | 日期 | 数据来源 |
| -------- | -------- | -------- | -------- | -------- | -------- | -------- |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 2.161291 | 2026-06-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 3.745328 | 2026-05-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 2.110756 | 2026-04-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 2.624851 | 2026-03-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 1.607496 | 2026-02-28 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 9.52578 | 2026-01-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 0.10653 | 2025-12-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 2.163145 | 2025-11-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 4.107546 | 2025-10-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 4.989235 | 2025-09-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 4.413888 | 2025-08-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 3.29745 | 2025-07-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 1.227103 | 2025-06-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | -1.776531 | 2025-05-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 0.089667 | 2025-04-30 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | 0.339524 | 2025-03-31 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | -1.144186 | 2025-02-28 | 中国人民银行 |
| 701012524 | 中国:M1:单位活期存款:期末同比:月 | 月 | % | -2.31703 | 2025-01-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 561412.43 | 2026-06-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 539857.54 | 2026-05-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 532966.66 | 2026-04-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 563863.42 | 2026-03-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 524803.43 | 2026-02-28 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 561263.61 | 2026-01-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 543343.46 | 2025-12-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 538117.7 | 2025-11-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 531896.31 | 2025-10-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 531672.35 | 2025-09-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 533310.14 | 2025-08-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 530387.04 | 2025-07-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 549535.37 | 2025-06-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 520368.05 | 2025-05-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 521949.58 | 2025-04-30 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 549441.4 | 2025-03-31 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 516500.7 | 2025-02-28 | 中国人民银行 |
| 701012523 | 中国:M1:单位活期存款:期末值:月 | 月 | 亿元 | 512448.86 | 2025-01-31 | 中国人民银行 |
| 120092733 | 中国:准货币:定期存款:期末同比:年 | 年 | % | 6.049435 | 2024-12-31 | 国家统计局 |
| 120092733 | 中国:准货币:定期存款:期末同比:年 | 年 | % | 12.7692 | 2023-12-31 | 国家统计局 |
| 120092733 | 中国:准货币:定期存款:期末同比:年 | 年 | % | 11.8779 | 2022-12-31 | 国家统计局 |
| 120092813 | 中国:准货币:定期存款:期末值:年 | 年 | 亿元 | 552512.786707 | 2024-12-31 | 国家统计局 |
| 120092813 | 中国:准货币:定期存款:期末值:年 | 年 | 亿元 | 520995.5014 | 2023-12-31 | 国家统计局 |
| 120092813 | 中国:准货币:定期存款:期末值:年 | 年 | 亿元 | 462001.6079 | 2022-12-31 | 国家统计局 |
| 120092732 | 中国:准货币:储蓄存款:期末同比:年 | 年 | % | 10.349786 | 2024-12-31 | 国家统计局 |
| 120092732 | 中国:准货币:储蓄存款:期末同比:年 | 年 | % | 13.772 | 2023-12-31 | 国家统计局 |
| 120092732 | 中国:准货币:储蓄存款:期末同比:年 | 年 | % | 17.3619 | 2022-12-31 | 国家统计局 |
| 120092812 | 中国:准货币:储蓄存款:期末值:年 | 年 | 亿元 | 1521245.667331 | 2024-12-31 | 国家统计局 |
| 120092812 | 中国:准货币:储蓄存款:期末值:年 | 年 | 亿元 | 1378566.9368 | 2023-12-31 | 国家统计局 |
| 120092812 | 中国:准货币:储蓄存款:期末值:年 | 年 | 亿元 | 1211692.8323 | 2022-12-31 | 国家统计局 |
",2026-08-03T11:28:53.667263+08:00
