vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,MacroIndustryData,中国出生人口1990年至2025年年度数据,1,EDB取数,,,"| 指标代码 | 指标名称 | 频率 | 单位 | 值 | 日期 | 数据来源 |
| -------- | -------- | -------- | -------- | -------- | -------- | -------- |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 792.0 | 2025-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 953.8761 | 2024-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 901.4437 | 2023-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 956.0425 | 2022-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1062.0947 | 2021-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1202.2572 | 2020-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1465.4625 | 2019-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1523.3974 | 2018-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1764.8158 | 2017-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1883.231 | 2016-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1654.4521 | 2015-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1897.2824 | 2014-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1776.3017 | 2013-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1973.0548 | 2012-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1784.8614 | 2011-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1591.869 | 2010-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1590.8557 | 2009-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1608.1312 | 2008-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1594.6409 | 2007-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1585.0232 | 2006-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1616.6128 | 2005-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1592.8762 | 2004-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1598.9044 | 2003-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1646.5944 | 2002-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1701.7353 | 2001-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1771.4909 | 2000-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1834.004 | 1999-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 1942.3863 | 1998-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2038.2343 | 1997-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2067.3999 | 1996-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2062.7118 | 1995-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2109.548 | 1994-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2131.798 | 1993-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2124.9053 | 1992-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2264.735 | 1991-12-31 | 国家统计局 |
| 110277871 | 中国:出生人口数量:期末值:年 | 年 | 万人 | 2390.6996 | 1990-12-31 | 国家统计局 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -16.970349 | 2025-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 5.816492 | 2024-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -5.710918 | 2023-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -9.985192 | 2022-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -11.658279 | 2021-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -17.960562 | 2020-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -3.803006 | 2019-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -13.679524 | 2018-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -6.287874 | 2017-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 13.828076 | 2016-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -12.798849 | 2015-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 6.810819 | 2014-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -9.972004 | 2013-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 10.543866 | 2012-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 12.123636 | 2011-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 0.063695 | 2010-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -1.074259 | 2009-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 0.845977 | 2008-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 0.606786 | 2007-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -1.954061 | 2006-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 1.490172 | 2005-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -0.377021 | 2004-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -2.896281 | 2003-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -3.240275 | 2002-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -3.937678 | 2001-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -3.408559 | 2000-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -5.579853 | 1999-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -4.702502 | 1998-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -1.410738 | 1997-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 0.227278 | 1996-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -2.220201 | 1995-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -1.04372 | 1994-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | 0.324377 | 1993-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -6.174219 | 1992-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -5.268943 | 1991-12-31 | 聚源计算 |
| 110299961 | 中国:出生人口数量:期末同比:年 | 年 | % | -0.967135 | 1990-12-31 | 聚源计算 |
",2026-08-03T11:21:50.782801+08:00
